Ticker,Name,OtherName,Sector,Industry,Sub-Industry
OLLI,Ollie's Bargain Outlet Holdings,Ollie's Bargain Outlet,Consumer Defensive,Discount Stores,
OLMA,Olema Pharmaceuticals,Olema Pharmaceuticals,Healthcare,Biotechnology,
OLN,Olin,Olin,Basic Materials,Specialty Chemicals,
OLO,Olo,Olo,Technology,Software,Application
OLP,One Liberty Properties,One Liberty Properties,Real Estate,REIT,Diversified
OLPX,Olaplex Holdings,Olaplex,Consumer Cyclical,Specialty Retail,
OM,Outset Medical,Outset Medical,Healthcare,Medical Devices,
OMC,Omnicom Group,Omnicom,Communication Services,Advertising Agencies,
OMCL,Omnicell,Omnicell,Healthcare,Health Information Services,
OMER,Omeros,Omeros Corporation,Healthcare,Biotechnology,
OMEX,Odyssey Marine Exploration,Odyssey Marine Exploration,Basic Materials,Other Industrial Metals & Mining,
OMF,OneMain Holdings,OneMain Financial,Financial Services,Credit Services,
OMGA,Omega Therapeutics,Omega Therapeutics,Healthcare,Biotechnology,
OMI,Owens & Minor,Owens &amp; Minor,Healthcare,Medical Distribution,
OMIC,Singular Genomics Systems,Singular Genomics Systems,Healthcare,Medical Instruments & Supplies,
ON,ON Semiconductor,ON Semiconductor,Technology,Semiconductors,
ONB,Old National Bancorp,Old National Bank,Financial Services,Banks,Regional
ONDS,Ondas Holdings,Ondas Holdings,Technology,Communication Equipment,
ONEW,OneWater Marine,OneWater Marine,Consumer Cyclical,Specialty Retail,
ONFO,Onfolio Holdings,Onfolio Holdings,Communication Services,Internet Content & Information,
ONL,Orion Office REIT,Orion Office REIT,Real Estate,REIT,Office
ONTF,ON24,ON24,Technology,Software,Application
ONTO,Onto Innovation,Onto Innovation,Technology,Semiconductor Equipment & Materials,
ONVO,Organovo Holdings,Organovo,Healthcare,Biotechnology,
OOMA,Ooma,Ooma,Technology,Software,Application
OPAD,Offerpad Solutions,Offerpad,Real Estate,Real Estate Services,
OPAL,OPAL Fuels,OPAL Fuels,Utilities,Utilities,Regulated Gas
OPBK,OP Bancorp,OP Bancorp (Open Bank),Financial Services,Banks,Regional
OPCH,Option Care Health,Option Care Health,Healthcare,Medical Care Facilities,
OPEN,Opendoor Technologies,Opendoor,Real Estate,Real Estate Services,
OPFI,OppFi,OppFi,Financial Services,Credit Services,
OPGN,OpGen,OpGen,Healthcare,Medical Devices,
OPI,Office Properties Income Trust,Office Properties Income Trust,Real Estate,REIT,Office
OPK,OPKO Health,OPKO Health,Healthcare,Diagnostics & Research,
OPOF,Old Point Financial,Old Point Financial,Financial Services,Banks,Regional
OPRT,Oportun Financial,Oportun Financial,Financial Services,Credit Services,
OPRX,OptimizeRx,OptimizeRx,Healthcare,Health Information Services,
OPTN,OptiNose,OptiNose,Healthcare,Drug Manufacturers,Specialty & Generic
OPTT,Ocean Power Technologies,Ocean Power Technologies,Industrials,Specialty Industrial Machinery,
OPTX,Syntec Optics Holdings,Syntec Optics,Technology,Electronic Components,
OPY,Oppenheimer Holdings,Oppenheimer Holdings,Financial Services,Capital Markets,
ORA,Ormat Technologies,Ormat Technologies,Utilities,Utilities,Renewable
ORC,Orchid Island Capital,Orchid Island Capital,Real Estate,REIT,Mortgage
ORCL,Oracle,Oracle,Technology,Software,Infrastructure
ORGN,Origin Materials,Origin Materials,Basic Materials,Chemicals,
ORGO,Organogenesis Holdings,Organogenesis,Healthcare,Drug Manufacturers,Specialty & Generic
ORI,Old Republic International,Old Republic International,Financial Services,Insurance,Diversified
ORIC,ORIC Pharmaceuticals,ORIC Pharmaceuticals,Healthcare,Biotechnology,
ORLY,O'Reilly Automotive,O'Reilly Automotive,Consumer Cyclical,Specialty Retail,
ORMP,Oramed Pharmaceuticals,Oramed Pharmaceuticals,Healthcare,Biotechnology,
ORN,Orion Group Holdings,orion-group-holdings,Industrials,Engineering & Construction,
ORRF,Orrstown Financial Services,Orrstown Financial Services,Financial Services,Banks,Regional
OSA,ProSomnus,ProSomnus,Healthcare,Medical Devices,
OSBC,Old Second Bancorp,Old Second Bancorp,Financial Services,Banks,Regional
OSCR,Oscar Health,Oscar Health,Healthcare,Healthcare Plans,
OSG,Overseas Shipholding Group,Overseas Shipholding Group,Energy,Oil & Gas Midstream,
OSIS,OSI Systems,OSI Systems,Technology,Electronic Components,
OSK,Oshkosh,Oshkosh Corporation,Industrials,Farm & Heavy Construction Machinery,
OSPN,OneSpan,OneSpan,Technology,Software,Infrastructure
OSS,One Stop Systems,One Stop Systems,Technology,Computer Hardware,
OSUR,OraSure Technologies,OraSure Technologies,Healthcare,Medical Instruments & Supplies,
OTCM,OTC Markets Group,OTC Markets Group,Financial Services,Financial Data & Stock Exchanges,
OTIS,Otis Worldwide,Otis Worldwide,Industrials,Specialty Industrial Machinery,
OTLK,Outlook Therapeutics,Outlook Therapeutics,Healthcare,Biotechnology,
OTRK,Ontrak,Ontrak,Healthcare,Health Information Services,
OTTR,Otter Tail,Otter Tail,Utilities,Utilities,Diversified
OUST,Ouster,Ouster,Technology,Electronic Components,
OUT,OUTFRONT Media,Outfront Media,Real Estate,REIT,Specialty
OVBC,Ohio Valley Banc,Ohio Valley Banc Corp,Financial Services,Banks,Regional
OVID,Ovid Therapeutics,Ovid Therapeutics,Healthcare,Biotechnology,
OVV,Ovintiv,Ovintiv,Energy,Oil & Gas E&P,
OWL,Blue Owl Capital,Blue Owl Capital,Financial Services,Asset Management,
OWLT,Owlet,Owlet,Healthcare,Health Information Services,
OXLC,Oxford Lane Capital,Oxford Lane Capital,Financial Services,Asset Management,
OXM,Oxford Industries,Oxford Industries,Consumer Cyclical,Apparel Manufacturing,
OXSQ,Oxford Square Capital,Oxford Square Capital,Financial Services,Asset Management,
OXY,Occidental Petroleum,Occidental Petroleum,Energy,Oil & Gas E&P,
OZ,Belpointe PREP,Belpointe OZ,Real Estate,Real Estate,Development
OZK,Bank OZK,Bank OZK,Financial Services,Banks,Regional
PAA,Plains All American Pipeline L.P.,Plains All American Pipeline,Energy,Oil & Gas Midstream,
PACB,Pacific Biosciences of California,Pacific Biosciences,Healthcare,Medical Devices,
PACK,Ranpak Holdings,Ranpak,Consumer Cyclical,Packaging & Containers,
PACS,PACS Group,PACS Group,Healthcare,Medical Care Facilities,
PAG,Penske Automotive Group,Penske Automotive,Consumer Cyclical,Auto & Truck Dealerships,
PAGP,Plains GP Holdings L.P.,Plains GP,Energy,Oil & Gas Midstream,
PAHC,Phibro Animal Health,Phibro Animal Health,Healthcare,Drug Manufacturers,Specialty & Generic
PAL,Proficient Auto Logistics,Proficient Auto Logistics,Industrials,Integrated Freight & Logistics,
PANL,Pangaea Logistics Solutions,Pangaea Logistics Solutions,Industrials,Marine Shipping,
PANW,Palo Alto Networks,Palo Alto Networks,Technology,Software,Infrastructure
PAR,PAR Technology,PAR Technology,Technology,Software,Application
PARA,Paramount Global,Paramount Global,Communication Services,Entertainment,
PARR,Par Pacific Holdings,Par Pacific Holdings,Energy,Oil & Gas Refining & Marketing,
PASG,Passage Bio,Passage Bio,Healthcare,Biotechnology,
PATH,UiPath,UiPath,Technology,Software,Infrastructure
PATK,Patrick Industries,Patrick Industries,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
PAVM,PAVmed,PAVmed,Healthcare,Medical Devices,
PAY,Paymentus Holdings,Paymentus,Technology,Software,Infrastructure
PAYC,Paycom Software,Paycom,Technology,Software,Application
PAYO,Payoneer Global,Payoneer,Technology,Software,Infrastructure
PAYS,Paysign,Paysign,Technology,Software,Infrastructure
PAYX,Paychex,Paychex,Industrials,Staffing & Employment Services,
PB,Prosperity Bancshares,Prosperity Bancshares,Financial Services,Banks,Regional
PBF,PBF Energy,PBF Energy,Energy,Oil & Gas Refining & Marketing,
PBFS,Pioneer Bancorp,Pioneer Bancorp,Financial Services,Banks,Regional
PBH,Prestige Consumer Healthcare,Prestige Consumer Healthcare,Healthcare,Drug Manufacturers,Specialty & Generic
PBHC,Pathfinder Bancorp,Pathfinder Bancorp,Financial Services,Banks,Regional
PBI,Pitney Bowes,Pitney Bowes,Industrials,Integrated Freight & Logistics,
PBPB,Potbelly,Potbelly Corporation,Consumer Cyclical,Restaurants,
PBYI,Puma Biotechnology,Puma Biotechnology,Healthcare,Biotechnology,
PCAR,PACCAR,Paccar,Industrials,Farm & Heavy Construction Machinery,
PCB,PCB Bancorp,PCB Bancorp,Financial Services,Banks,Regional
PCG,PG&E,Pacific Gas and Electric,Utilities,Utilities,Regulated Electric
PCH,PotlatchDeltic,PotlatchDeltic,Real Estate,REIT,Specialty
PCOR,Procore Technologies,Procore,Technology,Software,Application
PCRX,Pacira BioSciences,Pacira Biosciences,Healthcare,Drug Manufacturers,Specialty & Generic
PCT,PureCycle Technologies,PureCycle Technologies,Industrials,Pollution & Treatment Controls,
PCTY,Paylocity Holding,Paylocity,Technology,Software,Application
PCVX,Vaxcyte,Vaxcyte,Healthcare,Biotechnology,
PCYO,Pure Cycle,Pure Cycle (water),Utilities,Utilities,Regulated Water
PD,PagerDuty,PagerDuty,Technology,Software,Application
PDCO,Patterson Companies,Patterson Companies,Healthcare,Medical Distribution,
PDEX,Pro-Dex,Pro-Dex,Healthcare,Medical Instruments & Supplies,
PDFS,PDF Solutions,PDF Solutions,Technology,Software,Application
PDLB,Ponce Financial Group,Ponce Financial Group,Financial Services,Banks,Regional
PDM,Piedmont Office Realty Trust,Piedmont Office Realty Trust,Real Estate,REIT,Office
PDSB,PDS Biotechnology,PDS Biotechnology,Healthcare,Biotechnology,
PEB,Pebblebrook Hotel Trust,Pebblebrook Hotel Trust,Real Estate,REIT,Hotel & Motel
PEBK,Peoples Bancorp of North Carolina,Peoples Bancorp of North Carolina,Financial Services,Banks,Regional
PEBO,Peoples Bancorp,Peoples Bancorp,Financial Services,Banks,Regional
PECO,Phillips Edison & Company,Phillips Edison &amp; Company,Real Estate,REIT,Retail
PED,PEDEVCO,PEDEVCO,Energy,Oil & Gas E&P,
PEG,Public Service Enterprise Group Incorporated,PSEG,Utilities,Utilities,Regulated Electric
PEGA,Pegasystems,Pegasystems,Technology,Software,Application
PEN,Penumbra,Penumbra,Healthcare,Medical Devices,
PENN,PENN Entertainment,Penn National Gaming,Consumer Cyclical,Resorts & Casinos,
PEP,PepsiCo,Pepsico,Consumer Defensive,Beverages,Non - Alcoholic
PEPG,PepGen,PepGen,Healthcare,Biotechnology,
PESI,Perma-Fix Environmental Services,Perma-Fix Environmental Services,Industrials,Waste Management,
PET,Wag! Group Co.,Wag! Group,Technology,Software,Application
PETQ,PetIQ,PetIQ,Healthcare,Drug Manufacturers,Specialty & Generic
PETS,PetMed Express,1-800-PetMeds,Healthcare,Pharmaceutical Retailers,
PEV,Phoenix Motor,Phoenix Motor,Consumer Cyclical,Auto Manufacturers,
PFBC,Preferred Bank,Preferred Bank,Financial Services,Banks,Regional
PFC,Premier Financial,Premier Financial,Financial Services,Banks,Regional
PFE,Pfizer,Pfizer,Healthcare,Drug Manufacturers,General
PFG,Principal Financial Group,Principal,Financial Services,Asset Management,
PFGC,Performance Food Group Company,Performance Food Group,Consumer Defensive,Food Distribution,
PFIE,Profire Energy,Profire Energy,Energy,Oil & Gas Equipment & Services,
PFIS,Peoples Financial Services,Penseco Financial Services,Financial Services,Banks,Regional
PFLT,PennantPark Floating Rate Capital,PennantPark Floating Rate,Financial Services,Asset Management,
PFMT,Performant Financial,Performant Financial,Industrials,Specialty Business Services,
PFS,Provident Financial Services,Provident Financial Services,Financial Services,Banks,Regional
PFSI,PennyMac Financial Services,PennyMac,Financial Services,Mortgage Finance,
PFX,PhenixFIN,PhenixFIN,Financial Services,Asset Management,
PG,The Procter & Gamble Company,Procter & Gamble,Consumer Defensive,Household & Personal Products,
PGC,Peapack-Gladstone Financial,Peapack-Gladstone Financial,Financial Services,Banks,Regional
PGEN,Precigen,Precigen,Healthcare,Biotechnology,
PGNY,Progyny,Progyny,Healthcare,Health Information Services,
PGR,The Progressive,Progressive,Financial Services,Insurance,Property & Casualty
PGRE,Paramount Group,Paramount Group,Real Estate,REIT,Office
PH,Parker-Hannifin,Parker-Hannifin,Industrials,Specialty Industrial Machinery,
PHAT,Phathom Pharmaceuticals,Phathom Pharmaceuticals,Healthcare,Biotechnology,
PHIN,PHINIA,PHINIA,Consumer Cyclical,Auto Parts,
PHIO,Phio Pharmaceuticals,Phio Pharmaceuticals,Healthcare,Biotechnology,
PHM,PulteGroup,PulteGroup,Consumer Cyclical,Residential Construction,
PHR,Phreesia,Phreesia,Healthcare,Health Information Services,
PHUN,Phunware,Phunware,Technology,Software,Application
PHX,PHX Minerals,PHX Minerals,Energy,Oil & Gas E&P,
PI,Impinj,Impinj,Technology,Communication Equipment,
PII,Polaris,Polaris,Consumer Cyclical,Recreational Vehicles,
PIII,P3 Health Partners,P3 Health Partners,Healthcare,Medical Care Facilities,
PIK,Kidpik,Kidpik,Consumer Cyclical,Internet Retail,
PINC,Premier,Premier,Healthcare,Health Information Services,
PINE,Alpine Income Property Trust,Alpine Income Property Trust,Real Estate,REIT,Retail
PINS,Pinterest,Pinterest,Communication Services,Internet Content & Information,
PIPR,Piper Sandler Companies,Piper Sandler,Financial Services,Capital Markets,
PIRS,Pieris Pharmaceuticals,Pieris Pharmaceuticals,Healthcare,Biotechnology,
PIXY,ShiftPixy,ShiftPixy,Industrials,Staffing & Employment Services,
PJT,PJT Partners,PJT Partners,Financial Services,Capital Markets,
PK,Park Hotels & Resorts,Park Hotels &amp; Resorts,Real Estate,REIT,Hotel & Motel
PKBK,Parke Bancorp,Parke Bancorp,Financial Services,Banks,Regional
PKE,Park Aerospace,Park Aerospace,Industrials,Aerospace & Defense,
PKG,Packaging Corporation of America,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,
PKOH,Park-Ohio Holdings,Park-Ohio Holdings,Industrials,Specialty Industrial Machinery,
PKST,Peakstone Realty Trust,Peakstone Realty Trust,Real Estate,REIT,Office
PL,Planet Labs PBC,Planet Labs,Industrials,Aerospace & Defense,
PLAB,Photronics,Photronics,Technology,Semiconductor Equipment & Materials,
PLAY,Dave & Buster's Entertainment,Dave & Buster's,Communication Services,Entertainment,
PLBC,Plumas Bancorp,Plumas Bancorp,Financial Services,Banks,Regional
PLBY,PLBY Group,PLBY Group (Playboy),Consumer Cyclical,Leisure,
PLCE,The Children's Place,The Children's Place,Consumer Cyclical,Apparel Retail,
PLD,Prologis,Prologis,Real Estate,REIT,Industrial
PLMR,Palomar Holdings,Palomar Holdings,Financial Services,Insurance,Property & Casualty
PLNT,Planet Fitness,Planet Fitness,Consumer Cyclical,Leisure,
PLOW,Douglas Dynamics,Douglas Dynamics,Consumer Cyclical,Auto Parts,
PLPC,Preformed Line Products Company,Preformed Line Products,Industrials,Electrical Equipment & Parts,
PLRX,Pliant Therapeutics,Pliant Therapeutics,Healthcare,Biotechnology,
PLSE,Pulse Biosciences,Pulse Biosciences,Healthcare,Medical Instruments & Supplies,
PLTH.CN,Planet 13 Holdings,Planet13,Healthcare,Drug Manufacturers,Specialty & Generic
PLTR,Palantir Technologies,Palantir,Technology,Software,Infrastructure
PLUG,Plug Power,Plug Power,Industrials,Electrical Equipment & Parts,
PLUS,ePlus,ePlus,Technology,Software,Application
PLXS,Plexus,Plexus,Technology,Electronic Components,
PLYA,Playa Hotels & Resorts N.V.,Playa Hotels &amp; Resorts,Consumer Cyclical,Resorts & Casinos,
PLYM,Plymouth Industrial REIT,Plymouth Industrial REIT,Real Estate,REIT,Industrial
PM,Philip Morris International,Philip Morris,Consumer Defensive,Tobacco,
PMD,Psychemedics,Psychemedics,Healthcare,Diagnostics & Research,
PMT,PennyMac Mortgage Investment Trust,PennyMac Mortgage Investment Trust,Real Estate,REIT,Mortgage
PMTS,CPI Card Group,CPI Card Group,Financial Services,Credit Services,
PMVP,PMV Pharmaceuticals,PMV Pharmaceuticals,Healthcare,Biotechnology,
PNC,The PNC Financial Services Group,PNC Financial Services,Financial Services,Banks,Regional
PNFP,Pinnacle Financial Partners,Pinnacle Financial Partners,Financial Services,Banks,Regional
PNM,PNM Resources,PNM Resources,Utilities,Utilities,Regulated Electric
PNNT,PennantPark Investment,PennantPark Investment,Financial Services,Asset Management,
PNRG,PrimeEnergy Resources,PrimeEnergy Resources,Energy,Oil & Gas E&P,
PNTG,The Pennant Group,The Pennant Group,Healthcare,Medical Care Facilities,
PNW,Pinnacle West Capital,Pinnacle West Capital,Utilities,Utilities,Regulated Electric
PODC,PodcastOne,Courtside Group (PodcastOne),Communication Services,Internet Content & Information,
PODD,Insulet,Insulet,Healthcare,Medical Devices,
POLA,Polar Power,Polar Power,Industrials,Electrical Equipment & Parts,
POOL,Pool,POOLCORP,Industrials,Industrial Distribution,
POR,Portland General Electric Company,Portland General Electric,Utilities,Utilities,Regulated Electric
POST,Post Holdings,Post Holdings,Consumer Defensive,Packaged Foods,
POWI,Power Integrations,Power Integrations,Technology,Semiconductors,
POWL,Powell Industries,Powell Industries,Industrials,Electrical Equipment & Parts,
POWW,AMMO,AMMO,Industrials,Aerospace & Defense,
PPBI,Pacific Premier Bancorp,Pacific Premier Bancorp,Financial Services,Banks,Regional
PPC,Pilgrim's Pride,Pilgrim's Pride,Consumer Defensive,Packaged Foods,
PPG,PPG Industries,PPG Industries,Basic Materials,Specialty Chemicals,
PPIH,Perma-Pipe International Holdings,Perma-Pipe International,Industrials,Building Products & Equipment,
PPL,PPL,PPL,Utilities,Utilities,Regulated Electric
PPSI,Pioneer Power Solutions,Pioneer Power Solutions,Industrials,Electrical Equipment & Parts,
PPTA,Perpetua Resources,Perpetua Resources,Basic Materials,Other Precious Metals & Mining,
PR,Permian Resources,Permian Resources,Energy,Oil & Gas E&P,
PRA,ProAssurance,ProAssurance,Financial Services,Insurance,Property & Casualty
PRAA,PRA Group,PRA Group,Financial Services,Credit Services,
PRAX,Praxis Precision Medicines,Praxis Precision Medicines,Healthcare,Biotechnology,
PRCH,Porch Group,Porch Group,Technology,Software,Application
PRCT,PROCEPT BioRobotics,PROCEPT BioRobotics,Healthcare,Medical Devices,
PRDO,Perdoceo Education,Perdoceo Education,Consumer Defensive,Education & Training Services,
PRFT,Perficient,Perficient,Technology,Information Technology Services,
PRG,PROG Holdings,PROG Holdings,Industrials,Rental & Leasing Services,
PRGS,Progress Software,Progress Software,Technology,Software,Infrastructure
PRI,Primerica,Primerica,Financial Services,Insurance,Life
