Ticker,Name,OtherName,Sector,Industry,Sub-Industry
MODN,"Model N, Inc.",Model N,Technology,Software - Application,
MODV,ModivCare Inc.,ModivCare,Healthcare,Medical Care Facilities,
MOFG,"MidWestOne Financial Group, Inc.",MidWestOne Financial Group,Financial Services,Banks—Regional,
MOH,"Molina Healthcare, Inc.",Molina Healthcare,Healthcare,Healthcare Plans,
MOND,"Mondee Holdings, Inc.",Mondee,Consumer Cyclical,Travel Services,
MORF,"Morphic Holding, Inc.",Morphic Therapeutic,Healthcare,Biotechnology,
MORN,"Morningstar, Inc.",Morningstar,Financial Services,Financial Data & Stock Exchanges,
MOS,The Mosaic Company,The Mosaic Company,Basic Materials,Agricultural Inputs,
MOV,"Movado Group, Inc.",Movado,Consumer Cyclical,Luxury Goods,
MOVE,Movano Inc.,Movano,Healthcare,Medical Devices,
MP,MP Materials Corp.,MP Materials,Basic Materials,Other Industrial Metals & Mining,
MPAA,"Motorcar Parts of America, Inc.",Motorcar Parts of America,Consumer Cyclical,Auto Parts,
MPB,"Mid Penn Bancorp, Inc.",Mid Penn Bancorp,Financial Services,Banks—Regional,
MPC,Marathon Petroleum Corporation,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,
MPLN,MultiPlan Corporation,MultiPlan,Healthcare,Health Information Services,
MPLX,MPLX LP,MPLX,Energy,Oil & Gas Midstream,
MPTI,"M-tron Industries, Inc.",M-tron Industries,Technology,Electronic Components,
MPW,"Medical Properties Trust, Inc.",Medical Properties Trust,Real Estate,REIT - Healthcare Facilities,
MPWR,"Monolithic Power Systems, Inc.",Monolithic Power Systems,Technology,Semiconductors,
MPX,Marine Products Corporation,Marine Products Corporation,Consumer Cyclical,Recreational Vehicles,
MQ,"Marqeta, Inc.",Marqeta,Technology,Software - Infrastructure,
MRAI,"Marpai, Inc.",Marpai,Healthcare,Healthcare Plans,
MRAM,"Everspin Technologies, Inc.",Everspin Technologies,Technology,Semiconductors,
MRC,MRC Global Inc.,MRC Global,Energy,Oil & Gas Equipment & Services,
MRCY,"Mercury Systems, Inc.",Mercury Systems,Industrials,Aerospace & Defense,
MRIN,Marin Software Incorporated,Marin Software,Technology,Software—Application,
MRK,"Merck & Co., Inc.",Merck,Healthcare,Drug Manufacturers - General,
MRMD,MariMed Inc.,MariMed,Healthcare,Drug Manufacturers—Specialty & Generic,
MRNA,"Moderna, Inc.",Moderna,Healthcare,Biotechnology,
MRNS,"Marinus Pharmaceuticals, Inc.",Marinus Pharmaceuticals,Healthcare,Biotechnology,
MRO,Marathon Oil Corporation,Marathon Oil,Energy,Oil & Gas E&P,
MRSN,"Mersana Therapeutics, Inc.",Mersana Therapeutics,Healthcare,Biotechnology,
MRTN,"Marten Transport, Ltd.",Marten Transport,Industrials,Trucking,
MRVI,"Maravai LifeSciences Holdings, Inc.",Maravai LifeSciences,Healthcare,Biotechnology,
MRVL,"Marvell Technology, Inc.",Marvell Technology Group,Technology,Semiconductors,
MS,Morgan Stanley,Morgan Stanley,Financial Services,Capital Markets,
MSA,MSA Safety Incorporated,MSA Safety,Industrials,Security & Protection Services,
MSBI,"Midland States Bancorp, Inc.",Midland States Bancorp,Financial Services,Banks - Regional,
MSCI,MSCI Inc.,MSCI,Financial Services,Financial Data & Stock Exchanges,
MSEX,Middlesex Water Company,Middlesex Water Company,Utilities,Utilities - Regulated Water,
MSFT,Microsoft Corporation,Microsoft,Technology,Software - Infrastructure,
MSGE,Madison Square Garden Entertainment Corp.,Madison Square Garden,Consumer Cyclical,Leisure,
MSGM,Motorsport Games Inc.,Motorsport Gaming,Communication Services,Electronic Gaming & Multimedia,
MSGS,Madison Square Garden Sports Corp.,MSG Sports,Communication Services,Entertainment,
MSI,"Motorola Solutions, Inc.",Motorola Solutions,Technology,Communication Equipment,
MSM,"MSC Industrial Direct Co., Inc.",MSC Industrial Direct,Industrials,Industrial Distribution,
MSS,Maison Solutions Inc.,Maison Solutions,Consumer Defensive,Grocery Stores,
MSTR,MicroStrategy Incorporated,MicroStrategy,Technology,Software - Application,
MTB,M&T Bank Corporation,M&T Bank,Financial Services,Banks - Regional,
MTCH,"Match Group, Inc.",Match Group,Communication Services,Internet Content & Information,
MTD,Mettler-Toledo International Inc.,Mettler-Toledo,Healthcare,Diagnostics & Research,
MTDR,Matador Resources Company,Matador Resources,Energy,Oil & Gas E&P,
MTG,MGIC Investment Corporation,MGIC Investment,Financial Services,Insurance - Specialty,
MTH,Meritage Homes Corporation,Meritage Homes,Consumer Cyclical,Residential Construction,
MTN,"Vail Resorts, Inc.",Vail Resorts,Consumer Cyclical,Resorts & Casinos,
MTNB,"Matinas BioPharma Holdings, Inc.",Matinas BioPharma,Healthcare,Biotechnology,
MTRN,Materion Corporation,Materion,Basic Materials,Other Industrial Metals & Mining,
MTRX,Matrix Service Company,Matrix Service,Industrials,Engineering & Construction,
MTSI,"MACOM Technology Solutions Holdings, Inc.",MACOM,Technology,Semiconductors,
MTTR,"Matterport, Inc.",Matterport,Technology,Software - Application,
MTUS,Metallus Inc.,Metallus,Basic Materials,Steel,
MTW,"The Manitowoc Company, Inc.",The Manitowoc Company,Industrials,Farm & Heavy Construction Machinery,
MTX,Minerals Technologies Inc.,Minerals Technologies,Basic Materials,Specialty Chemicals,
MTZ,"MasTec, Inc.",MasTec,Industrials,Engineering & Construction,
MU,"Micron Technology, Inc.",Micron Technology,Technology,Semiconductors,
MULN,"Mullen Automotive, Inc.",Mullen Automotive,Consumer Cyclical,Auto Manufacturers,
MUR,Murphy Oil Corporation,Murphy Oil,Energy,Oil & Gas E&P,
MUSA,Murphy USA Inc.,Murphy USA,Consumer Cyclical,Specialty Retail,
MVBF,MVB Financial Corp.,MVB Financial,Financial Services,Banks—Regional,
MVIS,"MicroVision, Inc.",Microvision,Technology,Scientific & Technical Instruments,
MVLA,Movella Holdings Inc.,Movella,Technology,Software—Application,
MVST,"Microvast Holdings, Inc.",Microvast,Industrials,Electrical Equipment & Parts,
MWA,"Mueller Water Products, Inc.",Mueller Water Products,Industrials,Specialty Industrial Machinery,
MXCT,"MaxCyte, Inc.",MaxCyte,Healthcare,Medical Devices,
MXL,"MaxLinear, Inc.",MaxLinear,Technology,Semiconductors,
MYE,"Myers Industries, Inc.",Myers Industries,Consumer Cyclical,Packaging & Containers,
MYFW,"First Western Financial, Inc.",First Western Financial,Financial Services,Banks—Regional,
MYGN,"Myriad Genetics, Inc.",Myriad Genetics,Healthcare,Diagnostics & Research,
MYMD,"MyMD Pharmaceuticals, Inc.",MyMD Pharmaceuticals,Healthcare,Biotechnology,
MYO,"Myomo, Inc.",Myomo,Healthcare,Medical Devices,
MYPS,"PLAYSTUDIOS, Inc.",Playstudios,Communication Services,Electronic Gaming & Multimedia,
MYRG,MYR Group Inc.,MYR Group,Industrials,Engineering & Construction,
NABL,"N-able, Inc.",N-Able,Technology,Information Technology Services,
NARI,"Inari Medical, Inc.",Inari Medical,Healthcare,Medical Devices,
NATH,"Nathan's Famous, Inc.",Nathan's Famous,Consumer Cyclical,Restaurants,
NATL,NCR Atleos Corporation,NCR Atleos Corporation,Technology,Software - Application,
NATR,"Nature's Sunshine Products, Inc.",Nature's Sunshine Products,Consumer Defensive,Packaged Foods,
NAUT,"Nautilus Biotechnology, Inc.",Nautilus Biotechnology,Healthcare,Biotechnology,
NAVI,Navient Corporation,Navient,Financial Services,Credit Services,
NB,NioCorp Developments Ltd.,NioCorp Developments,Basic Materials,Other Industrial Metals & Mining,
NBBK,"NB Bancorp, Inc.",NB Bancorp,Financial Services,Banks - Regional,
NBHC,National Bank Holdings Corporation,National Bank Holdings,Financial Services,Banks - Regional,
NBIX,"Neurocrine Biosciences, Inc.",Neurocrine Biosciences,Healthcare,Drug Manufacturers - Specialty & Generic,
NBN,Northeast Bank,Northeast Bank,Financial Services,Banks - Regional,
NBTB,NBT Bancorp Inc.,NBT Bancorp,Financial Services,Banks - Regional,
NC,"NACCO Industries, Inc.",NACCO Industries,Energy,Thermal Coal,
NCL,Northann Corp.,Northann Corp,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
NCLH,Norwegian Cruise Line Holdings Ltd.,Norwegian Cruise Line,Consumer Cyclical,Travel Services,
NCMI,"National CineMedia, Inc.",National CineMedia,Communication Services,Advertising Agencies,
NCNO,"nCino, Inc.",nCino,Technology,Software - Application,
NCPL,Netcapital Inc.,Netcapital,Financial Services,Capital Markets,
NCSM,"NCS Multistage Holdings, Inc.",NCS Multistage,Energy,Oil & Gas Equipment & Services,
NDAQ,"Nasdaq, Inc.",Nasdaq,Financial Services,Financial Data & Stock Exchanges,
NDLS,Noodles & Company,Noodles &amp; Company,Consumer Cyclical,Restaurants,
NDSN,Nordson Corporation,Nordson,Industrials,Specialty Industrial Machinery,
NEE,"NextEra Energy, Inc.",Nextera Energy,Utilities,Utilities - Regulated Electric,
NEGG,"Newegg Commerce, Inc.",Newegg,Consumer Cyclical,Internet Retail,
NEM,Newmont Corporation,Newmont,Basic Materials,Gold,
NEO,"NeoGenomics, Inc.",NeoGenomics,Healthcare,Diagnostics & Research,
NEOG,Neogen Corporation,Neogen,Healthcare,Diagnostics & Research,
NEOV,NeoVolta Inc.,NeoVolta,Industrials,Electrical Equipment & Parts,
NEP,"NextEra Energy Partners, LP",NextEra Energy Partners,Utilities,Utilities - Renewable,
NERV,"Minerva Neurosciences, Inc.",Minerva Neurosciences,Healthcare,Biotechnology,
NESR,National Energy Services Reunited Corp.,National Energy Services Reunited,Energy,Oil & Gas Equipment & Services,
NET,"Cloudflare, Inc.",Cloudflare,Technology,Software - Infrastructure,
NEU,NewMarket Corporation,NewMarket Corp,Basic Materials,Specialty Chemicals,
NEWT,"NewtekOne, Inc.",Newtek,Financial Services,Banks—Regional,
NEXT,NextDecade Corporation,NextDecade Corp,Energy,Oil & Gas E&P,
NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",Northfield Bancorp,Financial Services,Banks—Regional,
NFE,New Fortress Energy Inc.,New Fortress Energy,Utilities,Utilities - Regulated Gas,
NFG,National Fuel Gas Company,National Fuel Gas,Energy,Oil & Gas Integrated,
NFLX,"Netflix, Inc.",Netflix,Communication Services,Entertainment,
NGL,NGL Energy Partners LP,NGL Energy Partners,Energy,Oil & Gas Midstream,
NGNE,Neurogene Inc.,Neurogene,Healthcare,Biotechnology,
NGVT,Ingevity Corporation,Ingevity,Basic Materials,Specialty Chemicals,
NHC,National HealthCare Corporation,National Healthcare,Healthcare,Medical Care Facilities,
NHI,"National Health Investors, Inc.",National Health Investors,Real Estate,REIT - Healthcare Facilities,
NHIQ,"NantHealth, Inc.",NantHealth,Healthcare,Health Information Services,
NHTC,Natural Health Trends Corp.,Natural Health Trends,Consumer Cyclical,Internet Retail,
NI,NiSource Inc.,NiSource,Utilities,Utilities - Regulated Gas,
NIC,"Nicolet Bankshares, Inc.",Nicolet Bankshares,Financial Services,Banks - Regional,
NICK,"Nicholas Financial, Inc.",Nicholas Financial,Financial Services,Credit Services,
NINE,"Nine Energy Service, Inc.",Nine Energy Service,Energy,Oil & Gas Equipment & Services,
NJR,New Jersey Resources Corporation,New Jersey Resources,Utilities,Utilities - Regulated Gas,
NKE,"NIKE, Inc.",Nike,Consumer Cyclical,Footwear & Accessories,
NKLA,Nikola Corporation,Nikola,Industrials,Farm & Heavy Construction Machinery,
NKSH,"National Bankshares, Inc.",National Bankshares,Financial Services,Banks—Regional,
NKTR,Nektar Therapeutics,Nektar Therapeutics,Healthcare,Biotechnology,
NKTX,"Nkarta, Inc.",Nkarta,Healthcare,Biotechnology,
NL,"NL Industries, Inc.",NL Industries,Industrials,Security & Protection Services,
NLY,"Annaly Capital Management, Inc.",Annaly Capital Management,Real Estate,REIT - Mortgage,
NMIH,"NMI Holdings, Inc.",NMI Holdings,Financial Services,Insurance - Specialty,
NMRA,"Neumora Therapeutics, Inc.",Neumora Therapeutics,Healthcare,Biotechnology,
NMRK,"Newmark Group, Inc.",Newmark,Real Estate,Real Estate Services,
NN,NextNav Inc.,NextNav,Technology,Software - Infrastructure,
NNBR,"NN, Inc.","NN, Inc.",Industrials,Conglomerates,
NNDM,Nano Dimension Ltd.,Nano Dimension,Technology,Computer Hardware,
NNE,NANO Nuclear Energy Inc.,NANO Nuclear Energy,Industrials,Specialty Industrial Machinery,
NNI,"Nelnet, Inc.",Nelnet,Financial Services,Credit Services,
NNN,"NNN REIT, Inc.",NNN REIT,Real Estate,REIT - Retail,
NNVC,"NanoViricides, Inc.",NanoViricides,Healthcare,Biotechnology,
NOC,Northrop Grumman Corporation,Northrop Grumman,Industrials,Aerospace & Defense,
NODK,"NI Holdings, Inc.",NI Holdings,Financial Services,Insurance—Property & Casualty,
NOG,"Northern Oil and Gas, Inc.",Northern Oil and Gas,Energy,Oil & Gas E&P,
NOTV,"Inotiv, Inc.",Inotiv,Healthcare,Diagnostics & Research,
NOV,NOV Inc.,NOV,Energy,Oil & Gas Equipment & Services,
NOVA,Sunnova Energy International Inc.,Sunnova,Technology,Solar,
NOVT,Novanta Inc.,Novanta,Technology,Scientific & Technical Instruments,
NOW,"ServiceNow, Inc.",ServiceNow,Technology,Software - Application,
NPCE,"NeuroPace, Inc.",NeuroPace,Healthcare,Medical Devices,
NPK,"National Presto Industries, Inc.",National Presto Industries,Industrials,Aerospace & Defense,
NPO,Enpro Inc.,EnPro Industries,Industrials,Specialty Industrial Machinery,
NPWR,NET Power Inc.,NET Power,Industrials,Specialty Industrial Machinery,
NR,"Newpark Resources, Inc.",Newpark Resources,Energy,Oil & Gas Equipment & Services,
NRC,National Research Corporation,NRC Health,Healthcare,Health Information Services,
NRDS,"NerdWallet, Inc.",NerdWallet,Communication Services,Internet Content & Information,
NRDY,"Nerdy, Inc.",Nerdy,Technology,Software—Application,
NREF,"NexPoint Real Estate Finance, Inc.",NexPoint Real Estate Finance,Real Estate,REIT—Mortgage,
NRG,"NRG Energy, Inc.",NRG Energy,Utilities,Utilities - Independent Power Producers,
NRGV,"Energy Vault Holdings, Inc.",Energy Vault,Utilities,Utilities—Renewable,
NRIM,"Northrim BanCorp, Inc.",Northrim BanCorp,Financial Services,Banks—Regional,
NRIX,"Nurix Therapeutics, Inc.",Nurix Therapeutics,Healthcare,Biotechnology,
NRXP,"NRx Pharmaceuticals, Inc.",NRx Pharmaceuticals,Healthcare,Biotechnology,
NSA,National Storage Affiliates Trust,National Storage,Real Estate,REIT - Industrial,
NSC,Norfolk Southern Corporation,Norfolk Southern,Industrials,Railroads,
NSIT,"Insight Enterprises, Inc.",Insight Enterprises,Technology,Electronics & Computer Distribution,
NSP,"Insperity, Inc.",Insperity,Industrials,Staffing & Employment Services,
NSSC,"Napco Security Technologies, Inc.",NAPCO Security Technologies,Industrials,Security & Protection Services,
NSTG,"NanoString Technologies, Inc.",NanoString Technologies,Healthcare,Medical Instruments & Supplies,
NSTS,"NSTS Bancorp, Inc.",NSTS Bancorp,Financial Services,Banks—Regional,
NTAP,"NetApp, Inc.",NetApp,Technology,Computer Hardware,
NTCT,"NetScout Systems, Inc.",NETSCOUT,Technology,Software - Infrastructure,
NTGR,"NETGEAR, Inc.",NETGEAR,Technology,Communication Equipment,
NTIC,Northern Technologies International Corporation,Northern Technologies International,Basic Materials,Specialty Chemicals,
NTLA,"Intellia Therapeutics, Inc.",Intellia Therapeutics,Healthcare,Biotechnology,
NTNX,"Nutanix, Inc.",Nutanix,Technology,Software - Infrastructure,
NTRA,"Natera, Inc.",Natera,Healthcare,Diagnostics & Research,
NTRS,Northern Trust Corporation,Northern Trust,Financial Services,Asset Management,
NTST,NETSTREIT Corp.,Netstreit,Real Estate,REIT - Retail,
NUE,Nucor Corporation,Nucor,Basic Materials,Steel,
NUS,"Nu Skin Enterprises, Inc.",Nu Skin,Consumer Defensive,Household & Personal Products,
NUTX,Nutex Health Inc.,Nutex Health,Healthcare,Health Information Services,
NUVB,Nuvation Bio Inc.,Nuvation Bio,Healthcare,Biotechnology,
NUVL,"Nuvalent, Inc.",Nuvalent,Healthcare,Biotechnology,
NUWE,"Nuwellis, Inc.",Nuwellis,Healthcare,Medical Devices,
NUZE,"NuZee, Inc.",NuZee,Consumer Defensive,Packaged Foods,
NVAX,"Novavax, Inc.",Novavax,Healthcare,Biotechnology,
NVCT,"Nuvectis Pharma, Inc.",Nuvectis Pharma,Healthcare,Biotechnology,
NVDA,NVIDIA Corporation,NVIDIA,Technology,Semiconductors,
NVEC,NVE Corporation,NVE Corporation,Technology,Semiconductors,
NVEE,"NV5 Global, Inc.",NV5 Global,Industrials,Engineering & Construction,
NVNO,enVVeno Medical Corporation,enVVeno Medical Corporation,Healthcare,Medical Devices,
NVOS,"Novo Integrated Sciences, Inc.",Novo Integrated Sciences,Healthcare,Medical Care Facilities,
NVR,"NVR, Inc.",NVR,Consumer Cyclical,Residential Construction,
NVRI,Enviri Corporation,Enviri Corporation,Industrials,Waste Management,
NVRO,Nevro Corp.,Nevro,Healthcare,Medical Devices,
NVST,Envista Holdings Corporation,Envista,Healthcare,Medical Instruments & Supplies,
NWBI,"Northwest Bancshares, Inc.",Northwest Bank,Financial Services,Banks - Regional,
NWE,"NorthWestern Energy Group, Inc.",NorthWestern Corporation,Utilities,Utilities - Regulated Electric,
NWL,Newell Brands Inc.,Newell Brands,Consumer Defensive,Household & Personal Products,
NWLI,"National Western Life Group, Inc.",National Western Life,Financial Services,Insurance - Life,
NWN,Northwest Natural Holding Company,NW Natural,Utilities,Utilities - Regulated Gas,
NWPX,Northwest Pipe Company,Northwest Pipe Company,Industrials,Metal Fabrication,
NWS,News Corporation,News Corp,Communication Services,Entertainment,
NX,Quanex Building Products Corporation,Quanex Building Products,Industrials,Building Products & Equipment,
NXDT,NexPoint Diversified Real Estate Trust,NexPoint Diversified Real Estate Trust,Real Estate,REIT—Diversified,
NXRT,"NexPoint Residential Trust, Inc.",NexPoint Residential,Real Estate,REIT - Residential,
NXST,"Nexstar Media Group, Inc.",Nexstar Media Group,Communication Services,Entertainment,
NXT,Nextracker Inc.,Nextracker,Technology,Solar,
NXU,"Nxu, Inc.",Nxu,Industrials,Electrical Equipment & Parts,
NYCB,"New York Community Bancorp, Inc.",New York Community Bank,Financial Services,Banks - Regional,
NYMT,"New York Mortgage Trust, Inc.",New York Mortgage Trust,Real Estate,REIT - Mortgage,
NYT,The New York Times Company,New York Times,Communication Services,Publishing,
O,Realty Income Corporation,Realty Income,Real Estate,REIT - Retail,
OABI,"OmniAb, Inc.",OmniAb,Healthcare,Biotechnology,
OB,Outbrain Inc.,Outbrain,Communication Services,Internet Content & Information,
OBIO,"Orchestra BioMed Holdings, Inc.",Orchestra BioMed,Healthcare,Biotechnology,
OBK,"Origin Bancorp, Inc.",Origin Bancorp,Financial Services,Banks - Regional,
OBLG,"Oblong, Inc.",Oblong,Technology,Software—Application,
OBT,"Orange County Bancorp, Inc.",Orange County Bancorp,Financial Services,Banks—Regional,
OC,Owens Corning,Owens Corning,Industrials,Building Products & Equipment,
OCEA,"Ocean Biomedical, Inc.",Ocean Biomedical,Healthcare,Biotechnology,
OCFC,OceanFirst Financial Corp.,OceanFirst Financial,Financial Services,Banks - Regional,
OCGN,"Ocugen, Inc.",Ocugen,Healthcare,Biotechnology,
OCN,Onity Group Inc.,Onity Group,Financial Services,Mortgage Finance,
OCUL,"Ocular Therapeutix, Inc.",Ocular Therapeutix,Healthcare,Biotechnology,
OCUP,"Ocuphire Pharma, Inc.",Ocuphire Pharma,Healthcare,Biotechnology,
OCX,OncoCyte Corporation,OncoCyte,Healthcare,Diagnostics & Research,
ODC,Oil-Dri Corporation of America,Oil-Dri Corporation Of America,Basic Materials,Specialty Chemicals,
